OBJECTID,STRATUMA,Shape_Length,Shape_Area,CenterX,CenterY,AreaSQkm
13084,03140,12897.832945599901000,10174573.683718188000000,-73.905050345434532,40.288477494212863,10.174573683718188
13085,03140,14815.999999992549000,13719615.999986202000000,-73.867025342788921,40.289391086827791,13.719615999986202
13086,01010,12986.650287039101000,10377041.616329040000000,-73.818058383853014,40.289951721690194,10.377041616329040
13087,03140,9243.567794244259900,3342574.383677859300000,-73.839883977756031,40.290133111958156,3.342574383677859
13088,01010,14815.999999985099000,13719615.999972403000000,-73.779725650947171,40.290583473664604,13.719615999972403
13089,01010,13375.637275047018000,9906326.359057927500000,-73.741531117186895,40.289264106809647,9.906326359057928
13090,03140,9775.016303643002200,3813289.640942073400000,-73.721900316703369,40.296072423262942,3.813289640942073
13091,03140,14815.999999996275000,13719615.999993101000000,-73.692423067510390,40.291712660213314,13.719615999993101
13092,03110,14032.297068851807000,12267138.073904574000000,-73.646459467490558,40.292227602005148,12.267138073904574
13093,03140,8192.847744970389600,1452477.926081627100000,-73.668290795737448,40.292476246528750,1.452477926081627
13094,01010,4830.888833544422600,915577.818095760190000,-73.588660854254968,40.280163762053640,0.915577818095760
13095,03110,14001.740100293626000,12804038.181911139000000,-73.606294407804640,40.293681085271395,12.804038181911139
13096,01010,13302.037002063780000,9918841.893543880400000,-73.557850481021788,40.289681622613188,9.918841893543881
13097,03110,9223.846114135771100,3800774.106442321100000,-73.570893542583164,40.302699732117325,3.800774106442321
13098,01010,14816.000000003725000,13719616.000006899000000,-73.517809855115971,40.293781420148520,13.719616000006900
13099,01010,14815.999999985099000,13719615.999972403000000,-73.474154990600695,40.294259105291289,13.719615999972403
13100,01010,14816.000000003725000,13719616.000006899000000,-73.430499540862797,40.294720987821613,13.719616000006900
13101,01010,14815.999999992549000,13719615.999986202000000,-73.386843525577063,40.295167067420529,13.719615999986202
13102,01010,14815.999999992549000,13719615.999986202000000,-73.343186964419957,40.295597343779981,13.719615999986202
13103,01010,14815.999999996275000,13719615.999993101000000,-73.299529877069276,40.296011816602821,13.719615999993101
13104,01010,14816.000000000000000,13719616.000000000000000,-73.255872283204283,40.296410485602784,13.719616000000000
13105,01010,14816.000000003725000,13719616.000006899000000,-73.212214202505606,40.296793350504551,13.719616000006900
13106,01010,14815.999999985099000,13719615.999972403000000,-73.168555654655307,40.297160411043670,13.719615999972403
13107,01010,14816.000000003725000,13719616.000006899000000,-73.124896659336557,40.297511666966599,13.719616000006900
13108,01010,14815.999999992549000,13719615.999986202000000,-73.081237236233747,40.297847118030731,13.719615999986202
13109,01010,14815.999999992549000,13719615.999986202000000,-73.037577405032536,40.298166764004350,13.719615999986202
13110,01010,14815.999999996275000,13719615.999993101000000,-72.993917185419619,40.298470604666626,13.719615999993101
13111,01010,14816.000000000000000,13719616.000000000000000,-72.950256597082685,40.298758639807694,13.719616000000000
13112,01010,14815.999999996275000,13719615.999993101000000,-72.906595659710518,40.299030869228567,13.719615999993101
13113,01010,14815.999999992549000,13719615.999986202000000,-72.862934392992841,40.299287292741177,13.719615999986202
13114,01010,14816.000000003725000,13719616.000006899000000,-72.819272816620199,40.299527910168372,13.719616000006900
13115,01010,14815.999999992549000,13719615.999986202000000,-72.775610950284019,40.299752721343907,13.719615999986202
13116,01010,14816.000000003725000,13719616.000006899000000,-72.731948813676524,40.299961726112485,13.719616000006900
13117,01010,14815.999999985099000,13719615.999972403000000,-72.688286426490649,40.300154924329703,13.719615999972403
13118,01010,14816.000000000000000,13719616.000000000000000,-72.644623808420036,40.300332315862065,13.719616000000000
13119,01010,14815.999999996275000,13719615.999993101000000,-72.600960979158828,40.300493900587007,13.719615999993101
13120,01010,14815.999999992549000,13719615.999986202000000,-72.557297958401946,40.300639678392898,13.719615999986202
13121,01010,14816.000000003725000,13719616.000006899000000,-72.513634765844657,40.300769649179010,13.719616000006900
13122,01010,14404.951788569550000,13290295.443949964000000,-72.470473678729576,40.301369061721722,13.290295443949963
13123,01020,3899.747904303233600,429320.556036236700000,-72.454422535781930,40.285876421776621,0.429320556036237
13124,01010,12441.064050110779000,8941088.991989858400000,-72.429300377992760,40.306154190489735,8.941088991989858
13125,01020,10878.331275432161000,4778527.008017040800000,-72.420708540202767,40.291304374138853,4.778527008017041
13126,01010,4696.371048785630600,988063.860858264730000,-72.398485927616917,40.313816710708657,0.988063860858265
13127,01020,14024.568567447248000,12731552.139114140000000,-72.381414804579933,40.300075442392533,12.731552139114140
13128,01020,14816.000000003725000,13719616.000006899000000,-72.338980671533406,40.301131460493359,13.719616000006900
13129,01020,14815.999999992549000,13719615.999986202000000,-72.295316915418553,40.301182395051931,13.719615999986202
13130,01020,14815.999999992549000,13719615.999986202000000,-72.251653105683232,40.301217522215715,13.719615999986202
13131,01020,14815.999999996275000,13719615.999993101000000,-72.207989262024853,40.301236841960446,13.719615999993101
13132,01020,14816.000000000000000,13719616.000000000000000,-72.164325404140968,40.301240354272785,13.719616000000000
13133,01020,14815.999999988824000,13719615.999979302000000,-72.120661551729228,40.301228059150283,13.719615999979302
13134,01060,10625.710952450598000,4678983.040703139300000,-72.065429294178884,40.307109800557285,4.678983040703139
13135,01020,13054.895211727435000,9040632.959310658300000,-72.082985707993458,40.298141617807190,9.040632959310658
13136,01060,14754.727966486245000,13713953.513363857000000,-72.033325046218238,40.301162799696122,13.713953513363856
13137,01020,369.662065497368760,5662.486615446792700,-72.054836665043425,40.284911420525887,0.005662486615447
13138,01060,14816.000000007451000,13719616.000013798000000,-71.989670224302088,40.301096329313367,13.719616000013799
13139,01060,14815.999999988824000,13719615.999979302000000,-71.946006590753655,40.301020804645738,13.719615999979302
13140,01060,14815.999999992549000,13719615.999986202000000,-71.902343061164103,40.300929472694982,13.719615999986202
13141,01060,14816.000000007451000,13719616.000013798000000,-71.858679655229992,40.300822333524202,13.719616000013799
13142,01060,14815.999999988824000,13719615.999979302000000,-71.815016392647806,40.300699387207437,13.719615999979302
13143,01060,14815.999999992549000,13719615.999986202000000,-71.771353293113521,40.300560633829626,13.719615999986202
13144,01060,14816.000000003725000,13719616.000006899000000,-71.727690376322627,40.300406073486648,13.719616000006900
13145,01060,14815.999999992549000,13719615.999986202000000,-71.684027661970205,40.300235706285306,13.719615999986202
13146,01060,14815.999999988824000,13719615.999979302000000,-71.640365169750794,40.300049532343294,13.719615999979302
13147,01060,14816.000000007451000,13719616.000013798000000,-71.596702919358222,40.299847551789242,13.719616000013799
13148,01060,14815.999999992549000,13719615.999986202000000,-71.553040930485750,40.299629764762720,13.719615999986202
13149,01060,14815.999999988824000,13719615.999979302000000,-71.509379222825999,40.299396171414173,13.719615999979302
13150,01060,14816.000000007451000,13719616.000013798000000,-71.465717816070622,40.299146771904994,13.719616000013799
13151,01060,14815.999999988824000,13719615.999979302000000,-71.422056729910636,40.298881566407488,13.719615999979302
13152,01060,14816.000000007451000,13719616.000013798000000,-71.378395984036160,40.298600555104848,13.719616000013799
13153,01060,14815.999999988824000,13719615.999979302000000,-71.334735598136348,40.298303738191223,13.719615999979302
13154,01060,14815.999999992549000,13719615.999986202000000,-71.291075591899443,40.297991115871660,13.719615999986202
13155,01060,14816.000000003725000,13719616.000006899000000,-71.247415985012523,40.297662688362102,13.719616000006900
13156,01060,14815.999999992549000,13719615.999986202000000,-71.203756797161745,40.297318455889425,13.719615999986202
13157,01060,14815.999999992549000,13719615.999986202000000,-71.160098048032083,40.296958418691396,13.719615999986202
13158,01060,14816.000000003725000,13719616.000006899000000,-71.116439757307248,40.296582577016700,13.719616000006900
13159,01060,14815.999999992549000,13719615.999986202000000,-71.072781944669813,40.296190931124940,13.719615999986202
13160,01060,14815.999999988824000,13719615.999979302000000,-71.029124629801032,40.295783481286620,13.719615999979302
13161,01060,14337.792064040690000,13144356.627211507000000,-70.986017025644188,40.296028608999080,13.144356627211508
13162,01070,5156.441284760623600,575259.372802291760000,-70.972917741392720,40.280098998972882,0.575259372802292
13163,01060,13042.687558981188000,10197215.635820828000000,-70.942718475527286,40.299128277615218,10.197215635820829
13164,01070,9347.530380877262400,3522400.364158473900000,-70.939186116793678,40.282741293049654,3.522400364158474
13165,01060,11677.334215935207000,7838240.838673349500000,-70.899056325638014,40.301546428169488,7.838240838673349
13166,01070,10639.052727527804000,5881375.161340448100000,-70.896955782546044,40.285029641018355,5.881375161340448
13167,01060,11014.258361573369000,6400045.580210216300000,-70.854434090211399,40.302871062542955,6.400045580210216
13168,01070,11229.590669109524000,7319570.419769085900000,-70.854559094328565,40.286234487902163,7.319570419769086
13169,01060,11093.253462663908000,6711167.926510687000000,-70.810435747190866,40.302002533026368,6.711167926510687
13170,01070,11151.386955807971000,7008448.073475514500000,-70.811239374351686,40.285375346556727,7.008448073475514
13171,01060,11671.288733152513000,7922840.135282002400000,-70.766482461866687,40.300005983892099,7.922840135282002
13172,01070,10649.001359766189000,5796775.864731797000000,-70.768162644409159,40.283440023508120,5.796775864731797
13173,01060,13073.326806893803000,9848096.811967570300000,-70.722403621404979,40.297084151374911,9.848096811967571
13174,01070,9469.036443343617100,3871519.188011728700000,-70.726427396826367,40.280799061306631,3.871519188011729
13175,01060,14420.061665294143000,13410593.678712482000000,-70.679486991005859,40.292298816861937,13.410593678712482
13176,01070,3383.997011223258600,309022.321273719430000,-70.697218845248486,40.277052081156420,0.309022321273719
13177,01060,14816.000000003725000,13719616.000006899000000,-70.636234442265348,40.291405305175090,13.719616000006900
13178,01060,14815.999999992549000,13719615.999986202000000,-70.592583187228243,40.290839833146812,13.719615999986202
13179,01100,9943.243960094143400,4433567.219208869200000,-70.534836584618191,40.293073280387432,4.433567219208869
13180,01060,12468.330226724038000,9107846.848440697400000,-70.556080627448395,40.289182618322400,9.107846848440698
13181,01100,14816.000000007451000,13719616.000013798000000,-70.505282839300605,40.289661488736392,13.719616000013799
13182,01100,14815.999999988824000,13719615.999979302000000,-70.461633785731181,40.289048617167630,13.719615999979302
13183,01100,14815.999999992549000,13719615.999986202000000,-70.417985505302141,40.288419946583574,13.719615999986202
13184,01100,14816.000000007451000,13719616.000013798000000,-70.374338017668862,40.287775477418094,13.719616000013799
13185,01100,14815.999999988824000,13719615.999979302000000,-70.330691342484712,40.287115210115964,13.719615999979302
13186,01100,14816.000000007451000,13719616.000013798000000,-70.287045499400790,40.286439145132832,13.719616000013799
13187,01100,14815.999999988824000,13719615.999979302000000,-70.243400508065960,40.285747282935233,13.719615999979302
13188,01100,14815.999999992549000,13719615.999986202000000,-70.199756388126843,40.285039624000532,13.719615999986202
13189,01100,14816.000000003725000,13719616.000006899000000,-70.156113159227559,40.284316168817014,13.719616000006900
13190,01100,14815.999999992549000,13719615.999986202000000,-70.112470841009937,40.283576917883785,13.719615999986202
13191,01100,14815.999999992549000,13719615.999986202000000,-70.068829453113352,40.282821871710830,13.719615999986202
13192,01100,14816.000000003725000,13719616.000006899000000,-70.025189015174576,40.282051030818991,13.719616000006900
13193,01100,14815.999999992549000,13719615.999986202000000,-69.981549546827878,40.281264395739974,13.719615999986202
13194,01100,14815.999999988824000,13719615.999979302000000,-69.937911067704960,40.280461967016350,13.719615999979302
13195,01100,14816.000000003725000,13719616.000006899000000,-69.894273597434676,40.279643745201511,13.719616000006900
13196,01100,14815.999999996275000,13719615.999993101000000,-69.850637155643298,40.278809730859727,13.719615999993101
13197,01100,14815.999999988824000,13719615.999979302000000,-69.807001761954368,40.277959924566112,13.719615999979302
13198,01100,14816.000000003725000,13719616.000006899000000,-69.763367435988400,40.277094326906578,13.719616000006900
13199,01100,14815.999999988824000,13719615.999979302000000,-69.719734197363209,40.276212938477940,13.719615999979302
13200,01100,14815.999999996275000,13719615.999993101000000,-69.676102065693584,40.275315759887839,13.719615999993101
13201,01100,14816.000000003725000,13719616.000006899000000,-69.632471060591300,40.274402791754710,13.719616000006900
13202,01100,14815.999999988824000,13719615.999979302000000,-69.588841201665176,40.273474034707846,13.719615999979302
13203,01100,14815.999999996275000,13719615.999993101000000,-69.545212508520905,40.272529489387367,13.719615999993101
13204,01100,14816.000000003725000,13719616.000006899000000,-69.501585000760954,40.271569156444237,13.719616000006900
13205,01100,14815.999999988824000,13719615.999979302000000,-69.457958697984736,40.270593036540198,13.719615999979302
13206,01100,14816.000000003725000,13719616.000006899000000,-69.414333619788266,40.269601130347823,13.719616000006900
13207,01100,14815.999999996275000,13719615.999993101000000,-69.370709785764305,40.268593438550539,13.719615999993101
13208,01100,14815.999999988824000,13719615.999979302000000,-69.327087215502331,40.267569961842526,13.719615999979302
13209,01100,14816.000000003725000,13719616.000006899000000,-69.283465928588299,40.266530700928804,13.719616000006900
13210,01100,14815.999999996275000,13719615.999993101000000,-69.239845944604738,40.265475656525197,13.719615999993101
13211,01100,14815.999999988824000,13719615.999979302000000,-69.196227283130725,40.264404829358327,13.719615999979302
13212,01100,14816.000000003725000,13719616.000006899000000,-69.152609963741639,40.263318220165608,13.719616000006900
13213,01100,14815.999999988824000,13719615.999979302000000,-69.108994006009368,40.262215829695236,13.719615999979302
13214,01100,14601.909870409005000,13617206.272023857000000,-69.065514244825792,40.261220997861578,13.617206272023857
13215,01110,1930.643366829089900,102409.727969244210000,-69.047460682653167,40.244740858109928,0.102409727969244
13216,01100,13413.831766323920000,10800215.609009420000000,-69.022954983052017,40.263389267137178,10.800215609009420
13217,01110,9111.024027829789700,2919400.390997479200000,-69.017368775801899,40.247290817153058,2.919400390997479
13218,01100,12563.531694582356000,9040633.897936943900000,-68.977364559178753,40.264445997859376,9.040633897936944
